id,productId,attributeId
4138,238,22
4139,238,23
4140,238,24
4141,238,25
4142,238,26
4143,238,27
4144,238,28
4145,238,29
4146,238,30
4147,238,31
4148,238,32
4149,238,33
4150,239,1
4151,239,2
4152,239,3
4153,239,5
4154,239,36
4155,239,8
4156,239,10
4157,239,13
4158,239,15
4159,239,16
4160,239,18
4161,239,24
4162,239,30
4163,239,31
4164,239,32
4165,240,1
4166,240,2
4167,240,3
4168,240,4
4169,240,5
4170,240,6
4171,240,7
4172,240,8
4173,240,9
4174,240,10
4175,240,11
4176,240,12
4177,240,13
4178,240,14
4179,240,15
4180,240,16
4181,240,17
4182,240,18
4183,240,35
4184,240,19
4185,240,20
4186,240,21
4187,240,22
4188,240,23
4189,240,24
4190,240,25
4191,240,26
4192,240,27
4193,240,28
4194,240,29
4195,240,30
4196,240,31
4197,240,32
4198,240,33
4199,241,1
4200,241,2
4201,241,3
4202,241,4
4203,241,5
4204,241,6
4205,241,7
4206,241,8
4207,241,9
4208,241,10
4209,241,11
4210,241,12
4211,241,13
4212,241,15
4213,241,16
4214,241,17
4215,241,18
4216,241,20
4217,241,21
4218,241,24
4219,241,26
4220,241,28
4221,241,30
4222,241,31
4223,241,32
4224,241,33
4225,242,1
4226,242,2
4227,242,3
4228,242,4
4229,242,5
4230,242,6
4231,242,7
4232,242,8
4233,242,9
4234,242,10
4235,242,11
4236,242,12
4237,242,13
4238,242,14
4239,242,15
4240,242,16
4241,242,17
4242,242,18
4243,242,35
4244,242,19
4245,242,20
4246,242,21
4247,242,22
4248,242,23
4249,242,24
4250,242,25
4251,242,26
4252,242,27
4253,242,28
4254,242,29
4255,242,30
4256,242,31
4257,242,32
4258,242,33
4259,243,37
4260,243,38
4261,243,39
4262,243,40
4263,243,41
4264,243,42
4265,243,16
4266,243,43
4267,243,44
4268,243,45
4269,243,46
4270,243,47
4271,243,48
4272,243,32
4273,243,49
4274,244,37
4275,244,38
4276,244,42
4277,244,16
4278,244,43
4279,244,44
4280,244,50
4281,244,45
4282,244,51
4283,244,47
4284,244,48
4285,244,32
4286,245,37
4287,245,38
4288,245,39
4289,245,40
4290,245,41
4291,245,42
4292,245,16
4293,245,43
4294,245,45
4295,245,51
4296,245,52
4297,245,46
4298,245,47
4299,245,48
4300,245,32
4301,245,49
4302,246,37
4303,246,53
4304,246,38
4305,246,40
4306,246,41
4307,246,42
4308,246,16
4309,246,43
4310,246,54
4311,246,44
4312,246,45
4313,246,46
4314,246,47
4315,246,48
4316,246,32
4317,246,49
4318,247,37
4319,247,53
4320,247,38
4321,247,40
4322,247,41
4323,247,42
4324,247,16
4325,247,43
4326,247,54
4327,247,44
4328,247,50
4329,247,45
4330,247,51
4331,247,46
4332,247,47
4333,247,48
4334,247,32
4335,247,49
4336,248,37
4337,248,53
4338,248,38
4339,248,40
4340,248,41
4341,248,42
4342,248,55
4343,248,16
4344,248,43
4345,248,44
4346,248,50
4347,248,45
4348,248,51
4349,248,46
4350,248,47
4351,248,48
4352,248,32
4353,248,49
4354,249,37
4355,249,38
4356,249,39
4357,249,40
4358,249,41
4359,249,42
4360,249,56
4361,249,57
4362,249,55
4363,249,16
4364,249,43
4365,249,54
4366,249,58
4367,249,44
4368,249,50
4369,249,45
4370,249,51
4371,249,52
4372,249,46
4373,249,47
4374,249,48
4375,249,32
4376,249,49
4377,250,37
4378,250,38
4379,250,39
4380,250,40
4381,250,41
4382,250,42
4383,250,56
4384,250,57
4385,250,16
4386,250,43
4387,250,58
4388,250,44
4389,250,50
4390,250,45
4391,250,51
4392,250,52
4393,250,46
4394,250,47
4395,250,48
4396,250,32
4397,250,49
4398,251,37
4399,251,38
4400,251,16
4401,251,43
4402,251,50
4403,251,51
4404,251,52
4405,251,47
4406,251,48
4407,251,32
4408,251,49
4409,252,37
4410,252,53
4411,252,38
4412,252,42
4413,252,55
4414,252,16
4415,252,43
4416,252,44
4417,252,50
4418,252,45
4419,252,51
4420,252,46
4421,252,47
4422,252,48
4423,252,32
4424,252,49
4425,253,37
4426,253,38
4427,253,39
4428,253,40
4429,253,41
4430,253,42
4431,253,16
4432,253,43
4433,253,44
4434,253,45
4435,253,46
4436,253,47
4437,253,48
4438,253,32
4439,253,49
4440,254,37
4441,254,38
4442,254,39
4443,254,40
4444,254,41
4445,254,42
4446,254,55
4447,254,16
4448,254,43
4449,254,58
4450,254,44
4451,254,46
4452,254,47
4453,254,48
4454,254,32
4455,255,37
4456,255,38
4457,255,42
4458,255,16
4459,255,43
4460,255,44
4461,255,50
4462,255,45
4463,255,51
4464,255,47
4465,255,48
4466,255,32
4467,256,37
4468,256,38
4469,256,39
4470,256,40
4471,256,41
4472,256,42
4473,256,16
4474,256,43
4475,256,45
4476,256,51
4477,256,52
4478,256,46
4479,256,47
4480,256,48
4481,256,32
4482,256,49
4483,257,37
4484,257,53
4485,257,38
4486,257,40
4487,257,41
4488,257,42
4489,257,16
4490,257,43
4491,257,54
4492,257,44
4493,257,45
4494,257,46
4495,257,47
4496,257,48
4497,257,32
4498,257,49
4499,258,37
4500,258,53
4501,258,38
4502,258,40
4503,258,41
4504,258,42
4505,258,16
4506,258,43
4507,258,54
4508,258,44
4509,258,50
4510,258,45
4511,258,51
4512,258,46
4513,258,47
4514,258,48
4515,258,32
4516,258,49
4517,259,37
4518,259,53
4519,259,38
4520,259,40
4521,259,41
4522,259,42
4523,259,55
4524,259,16
4525,259,43
4526,259,44
4527,259,50
4528,259,45
4529,259,51
4530,259,46
4531,259,47
4532,259,48
4533,259,32
4534,259,49
4535,260,37
4536,260,38
4537,260,39
4538,260,40
4539,260,41
4540,260,42
4541,260,56
4542,260,57
4543,260,55
4544,260,16
4545,260,43
4546,260,54
4547,260,58
4548,260,44
4549,260,50
4550,260,45
4551,260,51
4552,260,52
4553,260,46
4554,260,47
4555,260,48
4556,260,32
4557,260,49
4558,261,37
4559,261,38
4560,261,39
4561,261,40
4562,261,41
4563,261,42
4564,261,16
4565,261,43
4566,261,44
4567,261,45
4568,261,51
4569,261,46
4570,261,47
4571,261,48
4572,261,32
4573,261,49
4574,262,37
4575,262,38
4576,262,39
4577,262,40
4578,262,41
4579,262,42
4580,262,56
4581,262,57
4582,262,16
4583,262,43
4584,262,58
4585,262,44
4586,262,50
4587,262,45
4588,262,51
4589,262,52
4590,262,46
4591,262,47
4592,262,48
4593,262,32
4594,262,49
4595,263,37
4596,263,38
4597,263,39
4598,263,40
4599,263,41
4600,263,42
4601,263,56
4602,263,55
4603,263,16
4604,263,43
4605,263,44
4606,263,46
4607,263,30
4608,263,31
4609,263,59
4610,264,37
4611,264,38
4612,264,16
4613,264,43
4614,264,44
4615,264,30
4616,264,31
4617,264,59
4618,264,60
4619,265,37
4620,265,53
4621,265,38
4622,265,39
4623,265,41
4624,265,42
4625,265,16
4626,265,44
4627,265,30
4628,265,31
4629,265,59
4630,265,60
4631,266,37
4632,266,38
4633,266,39
4634,266,43
4635,266,30
4636,266,31
4637,266,59
4638,267,37
4639,267,38
4640,267,40
4641,267,41
4642,267,50
4643,267,45
4644,267,51
4645,267,52
4646,267,47
4647,267,32
4648,268,37
4649,268,38
4650,268,39
4651,268,40
4652,268,41
4653,268,42
4654,268,55
4655,268,16
4656,268,43
4657,268,58
4658,268,46
4659,268,61
4660,268,30
4661,268,31
4662,268,59
4663,269,37
4664,269,53
4665,269,38
4666,269,39
4667,269,40
4668,269,41
4669,269,42
4670,269,55
4671,269,16
4672,269,43
4673,269,54
4674,269,58
4675,269,44
4676,269,46
4677,269,30
4678,269,31
4679,269,59
4680,269,60
4681,270,37
4682,270,53
4683,270,38
4684,270,40
4685,270,41
4686,270,42
4687,270,16
4688,270,43
4689,270,54
4690,270,44
4691,270,46
4692,270,61
4693,270,30
4694,270,31
4695,270,59
4696,270,60
4697,271,37
4698,271,53
4699,271,38
4700,271,39
4701,271,40
4702,271,41
4703,271,16
4704,271,43
4705,271,44
4706,271,46
4707,271,30
4708,271,31
4709,271,59
4710,271,60
4711,272,37
4712,272,38
4713,272,39
4714,272,42
4715,272,16
4716,272,43
4717,272,30
4718,272,31
4719,272,59
4720,272,60
4721,273,62
4722,273,63
4723,273,64
4724,273,65
4725,273,66
4726,273,67
4727,273,68
4728,273,69
4729,273,70
4730,273,71
4731,273,72
4732,273,73
4733,273,74
4734,273,75
4735,273,76
4736,273,77
4737,273,78
4738,273,61
4739,273,47
4740,273,48
4741,273,59
4742,273,33
4743,274,62
4744,274,63
4745,274,64
4746,274,66
4747,274,68
4748,274,69
4749,274,71
4750,274,72
4751,274,74
4752,274,75
4753,274,76
4754,274,78
4755,274,61
4756,274,47
4757,274,48
4758,274,59
4759,274,33
4760,275,62
4761,275,63
4762,275,64
4763,275,66
4764,275,67
4765,275,69
4766,275,70
4767,275,71
4768,275,72
4769,275,74
4770,275,61
4771,275,47
4772,275,48
4773,275,59
4774,276,62
4775,276,63
4776,276,64
4777,276,79
4778,276,66
4779,276,80
4780,276,81
4781,276,82
4782,276,67
4783,276,70
4784,276,72
4785,276,74
4786,276,75
4787,276,76
4788,276,77
4789,276,78
4790,276,61
4791,276,47
4792,276,48
4793,276,59
4794,276,33
4795,277,62
4796,277,64
4797,277,65
4798,277,67
4799,277,69
4800,277,70
4801,277,71
4802,277,72
4803,277,73
4804,277,74
4805,277,75
4806,277,76
4807,277,78
4808,277,83
4809,277,61
4810,277,47
4811,277,48
4812,277,59
4813,277,33
4814,278,62
4815,278,63
4816,278,64
4817,278,65
4818,278,66
4819,278,80
4820,278,68
4821,278,69
4822,278,71
4823,278,72
4824,278,73
4825,278,74
4826,278,76
4827,278,78
4828,278,83
4829,278,61
4830,278,47
4831,278,48
4832,278,59
4833,278,33
4834,279,62
4835,279,63
4836,279,64
4837,279,65
4838,279,66
4839,279,80
4840,279,81
4841,279,67
4842,279,70
4843,279,71
4844,279,72
4845,279,84
4846,279,73
4847,279,74
4848,279,75
4849,279,76
4850,279,78
4851,279,83
4852,279,61
4853,279,47
4854,279,48
4855,279,59
4856,279,33
4857,280,62
4858,280,63
4859,280,64
4860,280,65
4861,280,66
4862,280,80
4863,280,81
4864,280,85
4865,280,67
4866,280,68
4867,280,69
4868,280,70
4869,280,71
4870,280,72
4871,280,84
4872,280,73
4873,280,74
4874,280,75
4875,280,76
4876,280,78
4877,280,83
4878,280,61
4879,280,47
4880,280,48
4881,280,59
4882,280,33
4883,281,62
4884,281,63
4885,281,64
4886,281,65
4887,281,66
4888,281,80
4889,281,81
4890,281,85
4891,281,67
4892,281,70
4893,281,72
4894,281,73
4895,281,74
4896,281,76
4897,281,78
4898,281,61
4899,281,47
4900,281,48
4901,281,59
4902,281,33
4903,282,62
4904,282,63
4905,282,64
4906,282,66
4907,282,80
4908,282,85
4909,282,67
4910,282,70
4911,282,71
4912,282,72
4913,282,73
4914,282,75
4915,282,76
4916,282,78
4917,282,83
4918,282,61
4919,282,47
4920,282,48
4921,282,59
4922,282,33
4923,283,82
4924,283,86
4925,283,87
4926,283,88
4927,283,89
4928,283,90
4929,283,91
4930,283,92
4931,283,93
4932,283,94
4933,283,95
4934,283,61
4935,283,78
4936,283,47
4937,283,48
4938,283,59
4939,284,82
4940,284,87
4941,284,88
4942,284,77
4943,284,93
4944,284,94
4945,284,95
4946,284,61
4947,284,78
4948,284,55
4949,284,47
4950,284,48
4951,284,59
4952,285,82
4953,285,86
4954,285,87
4955,285,88
4956,285,90
4957,285,96
4958,285,98
4959,285,91
4960,285,92
4961,285,94
4962,285,97
4963,285,95
4964,285,61
4965,285,78
4966,285,55
4967,285,47
4968,285,48
4969,285,59
4970,286,82
4971,286,86
4972,286,87
4973,286,88
4974,286,89
4975,286,90
4976,286,96
4977,286,98
4978,286,91
4979,286,92
4980,286,99
4981,286,94
4982,286,95
4983,286,61
4984,286,78
4985,286,55
4986,286,47
4987,286,48
4988,286,59
4989,287,82
4990,287,86
4991,287,87
4992,287,88
4993,287,89
4994,287,90
4995,287,91
4996,287,92
4997,287,77
4998,287,93
4999,287,94
5000,287,97
5001,287,95
5002,287,61
5003,287,78
5004,287,55
5005,287,47
5006,287,48
5007,287,59
5008,288,82
5009,288,86
5010,288,87
5011,288,88
5012,288,89
5013,288,90
5014,288,91
5015,288,92
5016,288,77
5017,288,93
5018,288,94
5019,288,95
5020,288,61
5021,288,78
5022,288,55
5023,288,47
5024,288,48
5025,288,59
5026,289,82
5027,289,86
5028,289,87
5029,289,88
5030,289,89
5031,289,90
5032,289,98
5033,289,91
5034,289,92
5035,289,77
5036,289,94
5037,289,97
5038,289,95
5039,289,61
5040,289,78
5041,289,55
5042,289,47
5043,289,48
5044,289,59
5045,290,82
5046,290,86
5047,290,87
5048,290,88
5049,290,89
5050,290,90
5051,290,91
5052,290,92
5053,290,77
5054,290,93
5055,290,94
5056,290,95
5057,290,61
5058,290,78
5059,290,55
5060,290,47
5061,290,48
5062,290,59
5063,291,82
5064,291,86
5065,291,87
5066,291,88
5067,291,89
5068,291,98
5069,291,92
5070,291,94
5071,291,95
5072,291,61
5073,291,78
5074,291,55
5075,291,47
5076,291,48
5077,291,59
5078,292,82
5079,292,86
5080,292,87
5081,292,88
5082,292,89
5083,292,90
5084,292,98
5085,292,91
5086,292,92
5087,292,93
5088,292,94
5089,292,97
5090,292,95
5091,292,61
5092,292,78
5093,292,55
5094,292,47
5095,292,48
5096,292,59
5097,293,63
5098,293,100
5099,293,101
5100,293,102
5101,293,103
5102,293,104
5103,293,105
5104,293,91
5105,293,92
5106,293,106
5107,293,55
5108,293,75
5109,293,107
5110,293,61
5111,293,108
5112,293,47
5113,293,48
5114,293,59
5115,294,82
5116,294,101
5117,294,103
5118,294,91
5119,294,92
5120,294,109
5121,294,110
5122,294,111
5123,294,75
5124,294,107
5125,294,61
5126,294,78
5127,294,47
5128,294,48
5129,294,59
5130,295,82
5131,295,101
5132,295,103
5133,295,92
5134,295,109
5135,295,110
5136,295,106
5137,295,111
5138,295,75
5139,295,107
5140,295,65
5141,295,61
5142,295,78
5143,295,47
5144,295,48
5145,295,59
5146,296,82
5147,296,101
5148,296,103
5149,296,92
5150,296,109
5151,296,110
5152,296,106
5153,296,111
5154,296,75
5155,296,107
5156,296,61
5157,296,78
5158,296,47
5159,296,48
5160,296,59
5161,297,82
5162,297,101
5163,297,103
5164,297,92
5165,297,109
5166,297,110
5167,297,106
5168,297,112
5169,297,77
5170,297,111
5171,297,75
5172,297,107
5173,297,61
5174,297,78
5175,297,47
5176,297,48
5177,297,59
5178,298,63
5179,298,100
5180,298,101
5181,298,102
5182,298,103
5183,298,104
5184,298,91
5185,298,92
5186,298,106
5187,298,55
5188,298,75
5189,298,107
5190,298,61
5191,298,108
5192,298,47
5193,298,48
5194,298,59
5195,299,82
5196,299,101
5197,299,103
5198,299,92
5199,299,109
5200,299,110
5201,299,106
5202,299,111
5203,299,75
5204,299,107
5205,299,61
5206,299,78
5207,299,47
5208,299,48
5209,299,59
5210,300,63
5211,300,100
5212,300,101
5213,300,102
5214,300,103
5215,300,66
5216,300,105
5217,300,92
5218,300,106
5219,300,55
5220,300,107
5221,300,61
5222,300,108
5223,300,47
5224,300,48
5225,300,59
5226,301,63
5227,301,100
5228,301,101
5229,301,102
5230,301,103
5231,301,66
5232,301,104
5233,301,92
5234,301,106
5235,301,55
5236,301,75
5237,301,107
5238,301,61
5239,301,108
5240,301,47
5241,301,48
5242,301,59
5243,302,63
5244,302,100
5245,302,101
5246,302,102
5247,302,103
5248,302,66
5249,302,104
5250,302,92
5251,302,106
5252,302,55
5253,302,75
5254,302,107
5255,302,61
5256,302,108
5257,302,47
5258,302,48
5259,302,59
5260,303,113
5261,303,114
5262,303,115
5263,303,116
5264,303,117
5265,303,118
5266,303,119
5267,303,120
5268,303,121
5269,303,122
5270,303,70
5271,303,123
5272,303,124
5273,303,78
5274,303,47
5275,303,48
5276,303,59
5277,303,33
5278,304,113
5279,304,125
5280,304,114
5281,304,115
5282,304,116
5283,304,117
5284,304,119
5285,304,120
5286,304,121
5287,304,126
5288,304,127
5289,304,128
5290,304,129
5291,304,70
5292,304,77
5293,304,93
5294,304,123
5295,304,124
5296,304,78
5297,304,130
5298,304,131
5299,304,47
5300,304,48
5301,304,59
5302,305,113
5303,305,125
5304,305,114
5305,305,115
5306,305,126
5307,305,117
5308,305,118
5309,305,119
5310,305,120
5311,305,121
5312,305,132
5313,305,127
5314,305,70
5315,305,123
5316,305,124
5317,305,78
5318,305,47
5319,305,48
5320,305,59
5321,305,33
5322,306,113
5323,306,125
5324,306,114
5325,306,115
5326,306,116
5327,306,126
5328,306,117
5329,306,119
5330,306,120
5331,306,121
5332,306,132
5333,306,127
5334,306,70
5335,306,124
5336,306,78
5337,306,47
5338,306,48
5339,306,59
5340,306,33
5341,307,113
5342,307,125
5343,307,114
5344,307,115
5345,307,133
5346,307,116
5347,307,134
5348,307,117
5349,307,118
5350,307,119
5351,307,121
5352,307,135
5353,307,126
5354,307,127
5355,307,70
5356,307,77
5357,307,93
5358,307,123
5359,307,124
5360,307,78
5361,307,47
5362,307,48
5363,307,59
5364,307,33
5365,308,113
5366,308,125
5367,308,115
5368,308,117
5369,308,118
5370,308,119
5371,308,126
5372,308,93
5373,308,123
5374,308,124
5375,308,78
5376,308,47
5377,308,48
5378,308,59
5379,309,113
5380,309,125
5381,309,114
5382,309,115
5383,309,116
5384,309,117
5385,309,118
5386,309,119
5387,309,121
5388,309,132
5389,309,70
5390,309,123
5391,309,93
5392,309,124
5393,309,78
5394,309,47
5395,309,48
5396,309,59
5397,309,33
5398,310,113
5399,310,125
5400,310,114
5401,310,115
5402,310,117
5403,310,119
5404,310,121
5405,310,126
5406,310,127
5407,310,70
5408,310,93
5409,310,123
5410,310,124
5411,310,78
5412,310,47
5413,310,48
5414,310,59
5415,310,33
5416,311,113
5417,311,125
5418,311,114
5419,311,115
5420,311,134
5421,311,117
5422,311,118
5423,311,119
5424,311,120
5425,311,126
5426,311,127
5427,311,93
5428,311,123
5429,311,124
5430,311,78
5431,311,47
5432,311,48
5433,311,59
5434,312,113
5435,312,125
5436,312,114
5437,312,115
5438,312,117
5439,312,118
5440,312,119
5441,312,120
5442,312,121
5443,312,126
5444,312,127
5445,312,128
5446,312,70
5447,312,123
5448,312,124
5449,312,78
5450,312,47
5451,312,59
5452,313,133
5453,313,136
5454,313,137
5455,313,138
5456,313,132
5457,313,70
5458,313,77
5459,313,65
5460,313,78
5461,313,61
5462,313,47
5463,313,139
5464,313,59
5465,314,133
5466,314,136
5467,314,140
5468,314,141
5469,314,142
5470,314,119
5471,314,132
5472,314,118
5473,314,143
5474,314,70
5475,314,93
5476,314,78
5477,314,61
5478,314,47
5479,314,139
5480,314,59
5481,315,133
5482,315,136
5483,315,140
5484,315,141
5485,315,142
5486,315,119
5487,315,132
5488,315,118
5489,315,143
5490,315,70
5491,315,93
5492,315,78
5493,315,61
5494,315,47
5495,315,139
5496,315,59
5497,316,133
5498,316,136
5499,316,144
5500,316,140
5501,316,138
5502,316,142
5503,316,119
5504,316,132
5505,316,118
5506,316,143
5507,316,70
5508,316,78
5509,316,61
5510,316,47
5511,316,139
5512,316,59
5513,317,133
5514,317,136
5515,317,144
5516,317,140
5517,317,138
5518,317,142
5519,317,119
5520,317,132
5521,317,118
5522,317,143
5523,317,70
5524,317,78
5525,317,61
5526,317,47
5527,317,139
5528,317,59
5529,318,133
5530,318,136
5531,318,141
5532,318,137
5533,318,138
5534,318,119
5535,318,132
5536,318,70
5537,318,77
5538,318,65
5539,318,78
5540,318,61
5541,318,47
5542,318,139
5543,318,59
5544,319,133
5545,319,136
5546,319,144
5547,319,140
5548,319,138
5549,319,142
5550,319,119
5551,319,132
5552,319,118
5553,319,143
5554,319,70
5555,319,78
5556,319,61
5557,319,47
5558,319,139
5559,319,59
5560,320,133
5561,320,136
5562,320,140
5563,320,141
5564,320,142
5565,320,119
5566,320,132
5567,320,118
5568,320,143
5569,320,70
5570,320,93
5571,320,78
5572,320,61
5573,320,47
5574,320,139
5575,320,59
5576,321,133
5577,321,136
5578,321,140
5579,321,141
5580,321,142
5581,321,119
5582,321,132
5583,321,118
5584,321,143
5585,321,70
5586,321,93
5587,321,78
5588,321,61
5589,321,47
5590,321,139
5591,321,59
5592,322,133
5593,322,136
5594,322,141
5595,322,137
5596,322,138
5597,322,132
5598,322,70
5599,322,77
5600,322,65
5601,322,78
5602,322,61
5603,322,47
5604,322,139
5605,322,59
5606,323,145
5607,323,144
5608,323,146
5609,323,147
5610,323,148
5611,323,149
5612,323,107
5613,323,150
5614,323,151
5615,323,66
5616,323,152
5617,323,153
5618,323,154
5619,323,55
5620,323,155
5621,323,156
5622,323,157
5623,323,158
5624,323,159
5625,323,160
5626,323,161
5627,323,47
5628,323,48
5629,323,59
5630,323,33
5631,324,145
5632,324,144
5633,324,146
5634,324,147
5635,324,148
5636,324,149
5637,324,107
5638,324,150
5639,324,151
5640,324,66
5641,324,152
5642,324,153
5643,324,154
5644,324,55
5645,324,155
5646,324,156
5647,324,157
5648,324,158
5649,324,159
5650,324,160
5651,324,161
5652,324,47
5653,324,48
5654,324,59
5655,324,33
5656,325,145
5657,325,144
5658,325,146
5659,325,147
5660,325,148
5661,325,149
5662,325,107
5663,325,150
5664,325,151
5665,325,66
5666,325,152
5667,325,153
5668,325,55
5669,325,155
5670,325,156
5671,325,157
5672,325,158
5673,325,160
5674,325,161
5675,325,47
5676,325,48
5677,325,59
5678,326,145
5679,326,144
5680,326,146
5681,326,147
5682,326,149
5683,326,107
5684,326,150
5685,326,151
5686,326,66
5687,326,152
5688,326,153
5689,326,154
5690,326,155
5691,326,156
5692,326,157
5693,326,158
5694,326,160
5695,326,161
5696,326,47
5697,326,48
5698,326,59
5699,326,33
5700,327,145
5701,327,144
5702,327,146
5703,327,147
5704,327,148
5705,327,149
5706,327,107
5707,327,150
5708,327,151
5709,327,66
5710,327,152
5711,327,153
5712,327,154
5713,327,55
5714,327,155
5715,327,156
5716,327,157
5717,327,158
5718,327,159
5719,327,160
5720,327,161
5721,327,47
5722,327,48
5723,327,59
5724,327,33
5725,328,145
5726,328,144
5727,328,146
5728,328,147
5729,328,148
5730,328,149
5731,328,107
5732,328,150
5733,328,151
5734,328,66
5735,328,152
5736,328,153
5737,328,154
5738,328,55
5739,328,155
5740,328,156
5741,328,157
5742,328,158
5743,328,160
5744,328,47
5745,328,48
5746,328,59
5747,328,33
5748,329,145
5749,329,144
5750,329,146
5751,329,162
5752,329,147
5753,329,148
5754,329,149
5755,329,107
5756,329,150
5757,329,151
5758,329,66
5759,329,152
5760,329,153
5761,329,154
5762,329,55
5763,329,155
5764,329,156
5765,329,157
5766,329,158
5767,329,159
5768,329,160
5769,329,161
5770,329,47
5771,329,48
5772,329,59
5773,329,33
5774,330,145
5775,330,144
5776,330,146
5777,330,147
5778,330,148
5779,330,149
5780,330,107
5781,330,150
5782,330,151
5783,330,66
5784,330,152
5785,330,153
5786,330,154
5787,330,55
5788,330,155
5789,330,156
5790,330,157
5791,330,158
5792,330,159
5793,330,160
5794,330,161
5795,330,47
5796,330,48
5797,330,59
5798,330,33
5799,331,145
5800,331,144
5801,331,146
5802,331,147
5803,331,148
5804,331,149
5805,331,107
5806,331,150
5807,331,151
5808,331,66
5809,331,153
5810,331,154
5811,331,55
5812,331,155
5813,331,156
5814,331,157
5815,331,158
5816,331,159
5817,331,160
5818,331,161
5819,331,47
5820,331,48
5821,331,59
5822,332,145
5823,332,144
5824,332,146
5825,332,147
5826,332,148
5827,332,149
5828,332,107
5829,332,150
5830,332,151
5831,332,66
5832,332,152
5833,332,153
5834,332,154
5835,332,55
5836,332,155
5837,332,156
5838,332,157
5839,332,158
5840,332,160
5841,332,47
5842,332,48
5843,332,59
5844,332,33
5845,333,163
5846,333,164
5847,333,176
5848,333,165
5849,333,177
5850,333,166
5851,333,167
5852,333,132
5853,333,168
5854,333,169
5855,333,170
5856,333,171
5857,333,172
5858,333,173
5859,333,174
5860,333,30
5861,333,31
5862,333,175
5863,334,163
5864,334,164
5865,334,176
5866,334,165
5867,334,177
5868,334,166
5869,334,167
5870,334,132
5871,334,168
5872,334,170
5873,334,178
5874,334,172
5875,334,179
5876,334,174
5877,334,70
5878,334,30
5879,334,31
5880,334,175
5881,335,163
5882,335,164
5883,335,176
5884,335,165
5885,335,177
5886,335,166
5887,335,132
5888,335,168
5889,335,169
5890,335,170
5891,335,171
5892,335,172
5893,335,173
5894,335,174
5895,335,30
5896,335,31
5897,335,175
5898,336,163
5899,336,164
5900,336,176
5901,336,165
5902,336,177
5903,336,166
5904,336,132
5905,336,168
5906,336,169
5907,336,170
5908,336,171
5909,336,180
5910,336,172
5911,336,173
5912,336,174
5913,336,30
5914,336,31
5915,336,175
5916,337,1
5917,337,2
5918,337,3
5919,337,4
5920,337,5
5921,337,6
5922,337,7
5923,337,8
5924,337,9
5925,337,10
5926,337,11
5927,337,12
5928,337,13
5929,337,14
5930,337,15
5931,337,16
5932,337,17
5933,337,18
5934,337,19
5935,337,20
5936,337,21
5937,337,22
5938,337,23
5939,337,24
5940,337,25
5941,337,26
5942,337,27
5943,337,28
5944,337,29
5945,337,30
5946,337,31
5947,337,32
5948,337,33
5949,338,1
5950,338,2
5951,338,3
5952,338,4
5953,338,5
5954,338,6
5955,338,7
5956,338,8
5957,338,9
5958,338,10
5959,338,11
5960,338,12
5961,338,13
5962,338,34
5963,338,15
5964,338,16
5965,338,17
5966,338,18
5967,338,19
5968,338,20
5969,338,21
5970,338,22
5971,338,23
5972,338,24
5973,338,25
5974,338,26
5975,338,27
5976,338,28
5977,338,29
5978,338,30
5979,338,31
5980,338,32
5981,339,1
5982,339,2
5983,339,3
5984,339,4
5985,339,5
5986,339,6
5987,339,7
5988,339,8
5989,339,9
5990,339,10
5991,339,11
5992,339,12
5993,339,13
5994,339,14
5995,339,15
5996,339,16
5997,339,17
5998,339,18
5999,339,35
6000,339,20
6001,339,21
6002,339,22
6003,339,23
6004,339,24
6005,339,25
6006,339,26
6007,339,27
6008,339,28
6009,339,29
6010,339,30
6011,339,31
6012,339,32
6013,339,33
6014,340,1
6015,340,2
6016,340,3
6017,340,4
6018,340,5
6019,340,6
6020,340,7
6021,340,8
6022,340,9
6023,340,10
6024,340,11
6025,340,12
6026,340,14
6027,340,15
6028,340,16
6029,340,17
6030,340,18
6031,340,35
6032,340,19
6033,340,20
6034,340,21
6035,340,22
6036,340,23
6037,340,24
6038,340,25
6039,340,26
6040,340,27
6041,340,28
6042,340,29
6043,340,30
6044,340,31
6045,340,32
6046,341,1
6047,341,2
6048,341,3
6049,341,4
6050,341,5
6051,341,6
6052,341,7
6053,341,8
6054,341,9
6055,341,10
6056,341,11
6057,341,12
6058,341,13
6059,341,14
6060,341,15
6061,341,16
6062,341,17
6063,341,18
6064,341,35
6065,341,19
6066,341,20
6067,341,21
6068,341,22
6069,341,23
6070,341,26
6071,341,27
6072,341,28
6073,341,29
6074,341,30
6075,341,31
6076,341,32
6077,341,33
6078,342,1
6079,342,2
6080,342,3
6081,342,4
6082,342,5
6083,342,6
6084,342,7
6085,342,8
6086,342,9
6087,342,10
6088,342,11
6089,342,12
6090,342,13
6091,342,14
6092,342,15
6093,342,16
6094,342,17
6095,342,18
6096,342,35
6097,342,19
6098,342,20
6099,342,21
6100,342,22
6101,342,23
6102,342,24
6103,342,25
6104,342,26
6105,342,27
6106,342,28
6107,342,29
6108,342,30
6109,342,31
6110,342,32
6111,342,33
6112,343,1
6113,343,2
6114,343,3
6115,343,5
6116,343,36
6117,343,8
6118,343,10
6119,343,13
6120,343,15
6121,343,16
6122,343,18
6123,343,24
6124,343,30
6125,343,31
6126,343,32
6127,344,1
6128,344,2
6129,344,3
6130,344,4
6131,344,5
6132,344,6
6133,344,7
6134,344,8
6135,344,9
